14	506	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	514	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	514	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	507	0	15	513	0	16	513	0	
14	507	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	507	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	507	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	512	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	513	0	16	513	0	
14	506	0	15	514	0	16	513	0	
14	507	0	15	513	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	515	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	509	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	515	0	16	513	0	
14	508	0	15	515	0	16	514	0	
14	508	0	15	515	0	16	514	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	515	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	515	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	515	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	515	0	16	514	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	514	0	
14	507	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	507	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	514	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	508	0	15	514	0	16	513	0	
14	509	0	15	515	0	16	514	0	
14	509	0	15	514	0	16	514	0	
14	510	0	15	515	0	16	515	0	
14	511	0	15	515	0	16	516	0	
14	513	0	15	516	0	16	517	0	
14	517	0	15	517	0	16	518	0	
14	521	0	15	519	0	16	520	0	
14	524	0	15	521	0	16	522	0	
14	526	0	15	523	0	16	526	0	
14	527	0	15	525	0	16	530	0	
14	525	0	15	527	0	16	534	0	
14	523	0	15	528	0	16	536	0	
14	522	0	15	530	0	16	538	0	
14	523	0	15	532	0	16	542	0	
14	524	0	15	536	0	16	547	0	
14	529	0	15	539	0	16	550	0	
14	536	0	15	542	0	16	552	0	
14	546	0	15	544	0	16	553	0	
14	556	0	15	546	0	16	558	0	
14	556	0	15	554	0	16	572	0	
14	556	0	15	569	0	16	595	0	
14	545	0	15	587	0	16	625	0	
14	519	0	15	608	0	16	663	+	
14	462	0	15	633	+	16	698	+	
14	398	0	15	648	+	16	708	+	
14	369	-	15	660	+	16	723	+	
14	333	-	15	671	+	16	720	+	
14	295	-	15	694	+	16	751	+	
14	188	-	15	760	+	16	825	+	
14	23	-	15	843	+	16	869	+	
14	17	-	15	857	+	16	854	+	
14	22	-	15	809	+	16	820	+	
14	20	-	15	831	+	16	861	+	
14	21	-	15	878	+	16	896	+	
14	21	-	15	870	+	16	888	+	
14	22	-	15	876	+	16	927	+	
14	20	-	15	990	+	16	1000	+	
14	20	-	15	1007	+	16	1013	+	
14	21	-	15	1010	+	16	1017	+	
14	20	-	15	1012	+	16	1018	+	
14	21	-	15	1008	+	16	1020	+	
14	21	-	15	1017	+	16	1020	+	
14	20	-	15	1019	+	16	1019	+	
14	21	-	15	1020	+	16	1019	+	
14	21	-	15	1020	+	16	1022	+	
14	20	-	15	1019	+	16	1022	+	
14	20	-	15	1019	+	16	1021	+	
14	22	-	15	1020	+	16	1020	+	
14	20	-	15	1020	+	16	1020	+	
14	23	-	15	1021	+	16	1020	+	
14	21	-	15	1020	+	16	1020	+	
14	17	-	15	1020	+	16	1018	+	
14	20	-	15	1022	+	16	1019	+	
14	21	-	15	1019	+	16	1020	+	
14	20	-	15	1016	+	16	1020	+	
14	20	-	15	1012	+	16	1019	+	
14	21	-	15	1013	+	16	1020	+	
14	21	-	15	1016	+	16	1019	+	
14	20	-	15	1014	+	16	1021	+	
14	19	-	15	1007	+	16	1019	+	
14	21	-	15	994	+	16	1014	+	
14	22	-	15	995	+	16	1021	+	
14	21	-	15	995	+	16	1020	+	
14	18	-	15	999	+	16	1019	+	
14	22	-	15	1003	+	16	1020	+	
14	20	-	15	1002	+	16	1018	+	
14	21	-	15	1004	+	16	1020	+	
14	21	-	15	1002	+	16	1020	+	
14	19	-	15	997	+	16	1020	+	
14	20	-	15	997	+	16	1020	+	
14	20	-	15	992	+	16	1020	+	
14	20	-	15	992	+	16	1022	+	
14	21	-	15	993	+	16	1018	+	
14	22	-	15	991	+	16	1022	+	
14	22	-	15	994	+	16	1020	+	
14	21	-	15	996	+	16	1021	+	
14	21	-	15	996	+	16	1021	+	
14	20	-	15	997	+	16	1021	+	
